order_x,356,1161,1385,2037,4892,5042,5125,5258,5267,5303,5338,6236,28883,52604,68933,69541,72274,80840,85004,85006,85007,85008,85009,85010,85011,85012,85013,91347,92860,118964,119069,134362,135613,135614,135618,135619,135622,135624,135625,162474,171549,186802,186826,188961,200644,200666,204433,204441,204455,204457,204458,206350,206351,206389,213849,225057,231213,564886,768507,1229489,1485168,1643682,1643822,1706369,1737405,1752198,1752202,1843489,1853229
356,765.0,,,,,,,3.4356581391697745,,,0.0281190927006488,,0.01896399497458516,,,,3.5701290907998944,9.918661615364297,0.010686454278201016,0.08304861683103174,0.1793252278768587,87.65078103429194,,,70.7065741499274,,,0.8320419662785453,,,0.14826943344812538,,,2.357901627872023,,,,,,,,,,0.8130779713039602,,,,1.9004087934234506,0.02734977312419239,7.220674246910405,1.450663065599633,,1.5164703205271597,0.2664598585418273,,,,,,,13.747170301182967,,,,,,,,
1161,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,,,45.0,,,,,,,,,0.9680582172414806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6019154054378024,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,,,,15.0,,,,,,,,,,,,,,,0.010350015962520293,0.27298644945011125,0.6455908570894799,,0.010350015962520293,,,,,,,,,,,0.010350015962520293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,0.33726096665604555,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6167253579213507,,,,,,,,
5267,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,0.013478786814402578,,,,,,,,,,3.0,,,,,,0.013478786814402578,0.8671635192177901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013478786814402578,,,,,,,,,,,,,0.013256798752119613,,,
6236,,,0.03194178275851933,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28883,0.7266814675614279,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.7266814675614279,,,,,,,,,,,,,,,0.9122238490947016,,,,,,,,,,,,,,,,,,,,,,,,,,
52604,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68933,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69541,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72274,2.144935785720918,,,,,,,,,,0.05899020735536054,,,,,,846.0,21.130265242606022,0.8374108365697577,0.8374108365697577,1.8987168331115405,0.2200106492318962,,,0.053265925495580825,0.053265925495580825,,3.3446577143649225,,,1.2512644079956858,,0.39705946509511514,18.512371715232028,,0.4815939628376048,0.39705946509511514,0.5675569634842156,,,,,,,,,,0.6994874423616337,,0.8171750969441444,0.8534657817412088,0.1896112717270795,0.7534631873085442,2.355574350628973,,,,,,0.8374108365697577,,,,,,,,,
80840,19.40723595005293,,,,,,,,,,12.985157575846793,,,,,,41.37698781784153,5741.0,1.0407572719526064,1.0403631960991822,2.157071228154597,2.372696400103338,,,0.6900102574142278,,,6.934349161610439,,,19.566319374869092,,0.9825875336456429,50.62870420793164,0.2707633163038191,1.6884905497090623,,0.8262944760885232,,,,,,,,,,0.11907857460107613,0.10562647463437572,3.963576432806427,0.6823298847443984,0.9596647116792442,11.102821694515708,15.630403022919902,,0.23747697856126,,,,3.1678711707151486,,,,,,0.9628221315254263,,,
85004,0.013636367327616413,,,0.03988657770217053,,,,,,,,,,,,,0.013984229290825472,0.027620596618441885,265.0,0.053870806992996,1.0225941056287229,,1.0297906791167075,,,,,,,,,,,0.053870806992996,,,,,,,,,,,,,,,,,,,,,,,,,,0.013984229290825472,,,,,,,,,
85006,0.10523681150810868,,,0.4368378172571892,,,,,,,,,,,,,0.014607162402965591,0.11984397391107426,0.15378587545452618,141.0,2.818077409977214,,0.1587498557340316,0.033541137273275685,,,,,,,,,,0.6676429049593593,,,,,,,,,,,,,,,0.08879312708427746,,,,,,,,,,,0.014607162402965591,,,,,,,,,
85007,0.027542455763150744,,,2.1834164992232745,,,,,,,,,,,,,0.28634472166436264,0.10995411554245221,0.1384573910639994,4.641754204846645,446.0,,1.04116967679325,,,,,,,,,,,0.18612909054369065,,,,,,0.9008883760143624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85008,30.663473289628982,,,,,,,,,,,,,,,,0.21355179331185475,1.3416517207550345,,,,3.0,,,20.45170207525398,,,,,,,,,0.07955576733133472,,,,,,,,,,,,,,,,0.02720348693568983,0.26069098615664865,,,,,,,,,,,,,,,,,,
85009,,,,0.3347578991665433,,,,,,,,,,,,,,,0.34481968571220095,1.2967948372104683,1.3069474895805262,,312.0,,,,0.41951037986719525,,,,0.41951037986719525,,,0.3347578991665433,,,,,,0.010152652370057896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85010,,,,,,,,,,,,,,,,,,,,0.9598571826226991,,,,0.9598571826226991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85011,10.003815352076085,,,,,,,,,,,,,,,,0.8858146781371153,0.25439360510858294,,,,7.972379911928432,,,6.0,0.8858146781371153,,,,,,,,,,,,,,,,,,,,,,,,,0.09026239794518866,,0.2574481636419388,,,,,,,,,,,,,,,,
85012,,,,,,,,,,,,,,,,,0.05136093606168588,,,,,,,,0.05136093606168588,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85013,,,,,,,,,,,,,,,,,,,,,,,0.021739213683366333,,,,1.0,,,,0.021739213683366333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91347,0.42928806776672923,,,,,,,,,,,,0.25435453746398684,,,,4.462299119015943,1.7801832252541838,,,,,,,,,,272.0,,,0.01928381035929932,,0.5406785240949131,0.7663483517342091,,0.08088210861734887,0.5406785240949131,,,,,,,0.17493353030274236,,,,0.017507002851051643,,0.06865275458956942,,,,,,,,,,,,,,,,,,,
92860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119069,0.07042132771430973,,,,,,,,,,,,,,,,0.9536581368247738,2.862754844302313,,,,,0.5587504064494384,,,,0.5587504064494384,0.042596557725428516,,,14.0,,,1.1905387408313393,,,,,,,,,,,,,,,,,0.07042132771430973,0.7775313094854013,0.8794991683702515,0.025542335506741967,,0.2406182447467781,,,,,,,,,,,,,
134362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135613,,,,,,,,,,,,,,,,,0.017066739367647812,0.017358807251910434,,,,,,,,,,0.017066739367647812,,,,,3.0,0.03916394729086667,,,0.017066739367647812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135614,3.892533900960306,,,0.3475267046893163,,,,,,,,,,,,,7.828433229493938,14.644389025311922,0.3731845990508445,1.6916200904571175,1.2742845292742615,0.8054375044111742,0.3475267046893163,,,,,1.3982192874193449,,,1.6728957565507407,,0.9607793675530264,154.0,0.0571223031517615,0.7004123738179624,,,,,,,,,,,,0.18572241039097148,0.7289401172518136,0.03341496999225145,0.440398726202086,,3.7294041546736207,2.2251346905427787,,0.4378251265717842,,,,0.03778707519756653,,,,,,,,,
135618,,,,,,,,,,,,,,,,,,0.6721143805444192,,,,,,,,,,,,,,,,0.6721143805444192,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135619,,,,,,,,,,,,,,,,,0.045382760623144835,0.045382760623144835,,,,,,,,,,0.045382760623144835,,,,,,0.045382760623144835,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135622,,,,,,,,,,,,,,,,,0.03254206313985648,,,,,,,,,,,0.03254206313985648,,,,,0.03254206313985648,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135624,,,,,,,,,,,,,,,,,0.429170274993748,0.1737055239114768,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162474,,,,,,,,,,,,,,,,,,,,,0.08099611584890182,,0.08099611584890182,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,,,,0.010718286356941999,,,,,,,,,,,,,,,,,,,,,,,,
186802,,,0.39808459456219764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,1.6806157158111878,,,,
186826,,,,,,,,,,,,,0.08777615090529838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
188961,0.011988498393297391,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011988498393297391,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
200644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676963543617622,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,
200666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
204433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
204441,0.02615188255985302,,,,,,,,,,,,,,,,0.030347116533261186,0.030347116533261186,,,,,,,,,,0.019393854089523262,,,,,,0.019393854089523262,,,,,,,,,,,,,,4.0,,0.21162503935114,,,,,,,,,,,,,,,,,,,
204455,0.04929050790534087,,,,,,,,,,,,,,,,,0.04929050790534087,,0.04929050790534087,,,,,,,,,,,,,,0.04929050790534087,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,
204457,0.6198091730664683,,,,,,,,,,,,,,,,0.03119036134529627,0.08474052486168769,,,,0.07044976840977353,,,,,,0.013499944015421395,,,,,,0.03119036134529627,,,,,,,,,,,,,,0.78837496064886,,74.0,0.07772196926521309,,0.15497163791733162,,,,,,,,0.012761090501763803,,,,,,,,
204458,1.0364438601367691,,,,,,,,,,,,,,,,1.0383678045392701,0.061251089431558936,,,,0.0325178833385198,,,0.012087955159993634,,,,,,0.02734837523478704,,,0.04916313427156531,,,,,,,,,,,,,,,,0.04224468721530443,29.0,,0.6514880743571835,,,,,,,,,,,,,,,,
206350,,,,,,,,,,,,,,,,,0.014174560162404816,0.02647565762207759,,,,,,,,,,,,,0.014174560162404816,,,,,,,,,,,,,,,,,,,,,30.0,,0.02647565762207759,,,,,,,,,,,,,,,
206351,0.09046821610050372,,,,,,,,,,0.01769440747880173,,,,,,0.051465429382195324,0.9721773596383416,,,,,,,0.028419021958820463,,,,,,0.05440616342978948,,,0.6003309430044557,,,,,,,,,,,,,,,,0.044354786662881535,0.3485119256428165,,9.0,0.2444805581909038,,,,,,,,,,,,,,,
206389,0.0684045095987213,,,,,,,,,,,,,,,,0.9194676177049232,1.572845568407981,,,,,,,,,,,,,0.05833060565544367,,,1.0257831820822028,,,,,,,,,,,,,,,,,,0.013461117970340605,0.3780868444113535,14.0,,,,,,,,,,,,,,,
213849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
225057,,,,,,,,,,,,,,,,,,0.08407965012017757,,,,,,,,,,,,,0.08407965012017757,,,0.08407965012017757,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
231213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
564886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
768507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1229489,,,,,,,,,,,,,,,,,0.0137819267355114,0.9081372459663613,0.0137819267355114,0.0137819267355114,,,,,,,,,,,,,,0.02885920030552044,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,
1485168,0.9715657715069651,,,,,,,0.8777003801612537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175301532433682,,,,,,,,,,,5.0,,,,,,,,
1643682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
1643822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1706369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1737405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.317284289394031,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,
1752198,,,,,,,,,,,0.02392106972245403,,,,,,,0.02392106972245403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1752202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1843489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1853229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
